OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,DECADES,Shape__Area,Shape__Length,DURATION
1237,2020,CA,USF,KNF,SLATER,00007035,2020-09-08 00:00:00+00:00,2020-12-12 00:00:00+00:00,Unknown Cause,3.0,1.0,157429.9,No Comments,2020,1152491339.65625,580102.551891632,95
1238,2020,CA,BIA,HIA,JONES POINT,00000068,2020-08-08 00:00:00+00:00,2020-08-08 00:00:00+00:00,Unknown Cause,8.0,1.0,136.5928,No Comments,2020,972429.71484375,6422.52573768249,0
1239,2020,CA,USF,PNF,COPPER,00001331,2020-08-18 00:00:00+00:00,2020-08-22 00:00:00+00:00,Human Activity,7.0,1.0,54.70824,No Comments,2020,379644.0,4405.75499741744,4
1240,2020,CA,USF,PNF,BIRD,00000895,2020-07-21 00:00:00+00:00,2020-07-23 00:00:00+00:00,Human Activity,1.0,1.0,25.04811,No Comments,2020,173300.7734375,2078.42295439814,2
1241,2020,CA,USF,SHF,BROCK,00000699,2020-06-04 00:00:00+00:00,2020-06-06 00:00:00+00:00,Human Activity,6.0,1.0,14.98823,No Comments,2020,106066.84375,1875.80885943171,2
1242,2020,CA,USF,MNF,BASEBALL,00000144,2020-02-25 00:00:00+00:00,2020-03-03 00:00:00+00:00,Other,8.0,1.0,215.5255,No Comments,2020,1477447.48828125,7197.50481941087,7
1243,2020,CA,USF,LPF,RIDGE,00001476,2020-06-17 00:00:00+00:00,2020-06-20 00:00:00+00:00,Miscellaneous,7.0,1.0,82.71301,No Comments,2020,511365.8203125,4049.04263833323,3
1244,2020,CA,USF,STF,BELL,00001581,2020-07-28 00:00:00+00:00,2020-07-28 00:00:00+00:00,Human Activity,1.0,1.0,44.9006,No Comments,2020,294576.66015625,6226.61187719424,0
1245,2020,CA,USF,BDF,BROOK,00011349,2020-07-29 00:00:00+00:00,2020-08-01 00:00:00+00:00,Campfire,8.0,1.0,183.2128,No Comments,2020,1088039.62109375,7953.74230629763,3
1246,2020,CA,USF,ANF,LAKE,00003273,2020-08-12 00:00:00+00:00,2020-08-30 00:00:00+00:00,Unknown Cause,7.0,1.0,30999.4,No Comments,2020,185934914.699219,117870.197834675,18
1247,2020,CA,USF,ANF,RANCH2,00003289,2020-08-13 00:00:00+00:00,2020-10-01 00:00:00+00:00,Unknown Cause,7.0,1.0,4119.205,LACO # 241258,2020,24427703.4960938,36629.8506997617,49
1248,2020,CA,USF,CNF,VALLEY,00002833,2020-09-05 00:00:00+00:00,2020-09-24 00:00:00+00:00,Unknown Cause,3.0,1.0,16389.54,No Comments,2020,94002681.0507812,112779.788219773,19
1249,2020,CA,USF,ANF,MARTINDALE,00003943,2020-09-28 00:00:00+00:00,2020-09-29 00:00:00+00:00,Unknown Cause,3.0,1.0,233.3453,No Comments,2020,1395509.25,6201.77762494024,1
1250,2020,CA,USF,BDF,MOUNT R,00009765,2020-07-03 00:00:00+00:00,2020-07-06 00:00:00+00:00,Lightning,1.0,1.0,61.77013,No Comments,2020,366166.05078125,5096.23288232801,3
1251,2020,CA,USF,BDF,ADOBE,00006566,2020-05-07 00:00:00+00:00,2020-05-07 00:00:00+00:00,Debris Burning,8.0,1.0,15.18358,No Comments,2020,89918.67578125,1308.53025421883,0
1252,2020,CA,USF,BDF,KENWOOD,00011178,2020-07-26 00:00:00+00:00,2020-07-26 00:00:00+00:00,Campfire,6.0,1.0,10.37327,No Comments,2020,61594.26171875,996.947081589053,0
1253,2020,CA,USF,BDF,EASTON,00010757,2020-07-20 00:00:00+00:00,2020-07-21 00:00:00+00:00,Vehicle,8.0,1.0,56.79852,No Comments,2020,336392.48828125,4628.90889871431,1
1254,2020,CA,USF,ANF,LAGO,00001463,2020-05-09 00:00:00+00:00,2020-05-09 00:00:00+00:00,Lightning,8.0,1.0,16.89021,No Comments,2020,101283.9140625,1364.39908963501,0
1255,2020,CA,NPS,MNP,BULL,00013423,2020-09-05 00:00:00+00:00,2020-09-05 00:00:00+00:00,Miscellaneous,8.0,1.0,14.08969,No Comments,2020,86008.04296875,2031.57510937174,0
1256,2020,CA,CDF,CNF,SOUTH MAIN,00000562,2020-03-06 00:00:00+00:00,2020-03-06 00:00:00+00:00,Other,6.0,1.0,13.00808,No Comments,2020,76111.765625,1663.42206613662,0
1257,2020,CA,USF,BDF,PITMAN,00020795,2020-12-26 00:00:00+00:00,2020-12-26 00:00:00+00:00,Lightning,7.0,1.0,39.66626,No Comments,2020,235298.96875,3027.95816149703,0
1258,2020,CA,USF,LPF,GIFFORD ,00001329,2020-06-08 00:00:00+00:00,2020-06-10 00:00:00+00:00,Miscellaneous,7.0,1.0,16.80192,No Comments,2020,101776.953125,2249.64929078528,2
1259,2020,CA,USF,SNF,HOG,00000593,2020-06-12 00:00:00+00:00,2020-06-18 00:00:00+00:00,Unknown Cause,6.0,1.0,527.4882,No Comments,2020,3342182.10546875,7973.11174545773,6
1260,2020,CA,USF,LNF,H - 8 WELL,00004096,2020-07-26 00:00:00+00:00,2020-07-26 00:00:00+00:00,Human Activity,1.0,1.0,60.99067,No Comments,2020,430788.13671875,4679.54037265521,0
1261,2020,CA,USF,LNF,L-2 YELLOW,00004094,2020-07-26 00:00:00+00:00,2020-07-26 00:00:00+00:00,Human Activity,8.0,1.0,14.90405,No Comments,2020,103355.94921875,1563.0451516031,0
1262,2020,CA,USF,ANF,DAM,00003063,2020-07-30 00:00:00+00:00,2020-10-01 00:00:00+00:00,Unknown Cause,1.0,1.0,226.3658,CA55F7D5-9C4C-4901-AFE4-6D8B24039E39 LACO #225728,2020,1341769.28125,5915.38582674926,63
1263,2020,CA,USF,MDF,FLAT,00000522,2020-07-25 00:00:00+00:00,2020-08-06 00:00:00+00:00,Unknown Cause,8.0,1.0,13.64789,No Comments,2020,99102.41796875,1682.4737320993,12
1264,2020,CA,USF,SNF,TRIMMER,00001160,2020-08-03 00:00:00+00:00,2020-09-01 00:00:00+00:00,Unknown Cause,8.0,1.0,593.8648,No Comments,2020,3765339.0390625,10322.5348743847,29
1265,2020,CA,USF,TNF,BAKER,00000199,2020-03-03 00:00:00+00:00,2020-03-07 00:00:00+00:00,Railroad,6.0,1.0,47.61832,No Comments,2020,323691.3828125,3530.69830880253,4
1266,2020,CA,BLM,CDD,TRAMWAY,00009569,2020-06-29 00:00:00+00:00,2020-06-29 00:00:00+00:00,Lightning,8.0,1.0,11.13794,1E11BA2D-D6BE-4401-8A81-6DE62D685D74,2020,65508.20703125,2049.90030448292,0
1267,2020,CA,CDF,RRU,SNOW,00119353,2020-09-17 00:00:00+00:00,2020-09-24 00:00:00+00:00,Miscellaneous,2.0,1.0,6253.439,No Comments,2020,36805044.7929688,48686.0783056112,7
1268,2020,CA,CDF,RRU,OAKS,00071224,2020-06-08 00:00:00+00:00,2020-06-08 00:00:00+00:00,Campfire,8.0,1.0,16.56991,No Comments,2020,97329.46484375,1567.89845930858,0
1269,2020,CA,USF,INF,PUMICE ,00001038,2020-06-15 00:00:00+00:00,2020-06-21 00:00:00+00:00,Human Activity,8.0,1.0,43.0267,No Comments,2020,277498.12890625,3403.53085225347,6
1270,2020,CA,USF,MNF,NAIL,00000539,2020-07-07 00:00:00+00:00,2020-07-10 00:00:00+00:00,Unknown Cause,8.0,1.0,14.59024,No Comments,2020,98873.7265625,1577.04139570288,3
1271,2020,CA,USF,KNF,LITTLE SODA,00005727,2020-07-28 00:00:00+00:00,2020-07-28 00:00:00+00:00,Unknown Cause,8.0,1.0,53.08945,No Comments,2020,388742.5546875,3858.94425292974,0
1272,2020,CA,USF,MNF,AUGUST COMPLEX,00000753,2020-08-16 00:00:00+00:00,2020-11-11 00:00:00+00:00,Human Activity,3.0,1.0,1032700.0,No Comments,2020,7116307899.93359,1695542.55514706,87
1273,2020,CA,USF,LNF,STUMP,00004290,2020-08-01 00:00:00+00:00,2020-08-11 00:00:00+00:00,Unknown Cause,8.0,1.0,325.4124,No Comments,2020,2269874.671875,8490.00829753386,10
1274,2020,CA,CDF,LMU,HOG,00003874,2020-07-18 00:00:00+00:00,2020-08-28 00:00:00+00:00,Unknown Cause,7.0,1.0,9566.36,No Comments,2020,66866941.3085938,85678.3440425632,41
1275,2020,CA,USF,TNF,ANTELOPE,00000141,2020-02-17 00:00:00+00:00,2020-02-18 00:00:00+00:00,Railroad,8.0,1.0,101.7666,No Comments,2020,695930.859375,4195.57608139351,1
1276,2020,CA,USF,SQF,FISH CREEK,00002565,2020-08-21 00:00:00+00:00,2020-08-21 00:00:00+00:00,Human Activity,8.0,1.0,29.7827,No Comments,2020,184664.87890625,2783.08918047814,0
1277,2020,CA,USF,SRF,RED SALMON COMPLEX,00000656,2020-07-27 00:00:00+00:00,2020-11-19 00:00:00+00:00,Human Activity,8.0,1.0,143836.4,No Comments,2020,1026602327.16406,464942.017886169,115
1278,2020,CA,USF,LPF,33,00001105,2020-05-22 00:00:00+00:00,2020-05-24 00:00:00+00:00,Lightning,1.0,1.0,33.6675,No Comments,2020,202790.15625,3052.42860726468,2
1279,2020,CA,CCO,LAC,ELSMERE,00230295,2020-08-03 00:00:00+00:00,2020-08-03 00:00:00+00:00,Unknown Cause,8.0,1.0,159.2057,No Comments,2020,947991.3671875,8008.7885737042,0
1280,2020,CA,USF,SQF,MESA,00003783,2020-01-21 00:00:00+00:00,2020-01-21 00:00:00+00:00,Unknown Cause,8.0,1.0,100.5549,No Comments,2020,617535.8359375,4212.9127939635,0
1281,2020,CA,USF,ANF,ROWHER,00002440,2020-07-01 00:00:00+00:00,2020-07-09 00:00:00+00:00,Vehicle,7.0,1.0,648.1807,No Comments,2020,3876623.8515625,17177.2197755358,8
1282,2020,CA,USF,ANF,TEXAS,00003165,2020-08-06 00:00:00+00:00,2020-08-11 00:00:00+00:00,Lightning,3.0,1.0,209.9507,No Comments,2020,1253999.84375,7050.4480589804,5
1283,2020,CA,USF,HTF,MURPHY,00030282,2020-06-15 00:00:00+00:00,2020-06-16 00:00:00+00:00,Unknown Cause,1.0,1.0,12.08647,No Comments,2020,79680.2109375,2712.26919766381,1
1284,2020,CA,NPS,YNP,BLUEJAY,00000054,2020-07-25 00:00:00+00:00,2020-11-19 00:00:00+00:00,Human Activity,7.0,2.0,6922.014,No Comments,2020,44992207.9921875,55875.1320954336,117
1285,2020,CA,NPS,BNP,CALDWELL,00000479,2020-07-22 00:00:00+00:00,2020-09-01 00:00:00+00:00,Human Activity,7.0,1.0,81224.68, ,2020,590731985.53125,236072.50028657,41
1286,2020,CA,NPS,MNP,DOME,00012356,2020-08-15 00:00:00+00:00,2020-09-12 00:00:00+00:00,Human Activity,8.0,1.0,44211.25,Auto-generated by EGP-IRWIN,2020,269171466.558594,94295.1392436566,28
1287,2020,CA,NPS,YNP,HORSE,00000089,2020-08-23 00:00:00+00:00,2020-11-19 00:00:00+00:00,Human Activity,1.0,2.0,30.1925, ,2020,195135.87890625,5326.92023740823,88
1288,2020,CA,NPS,MNP,IVANPAH,00009202,2020-06-22 00:00:00+00:00,2020-06-26 00:00:00+00:00,Powerline,8.0,1.0,1051.485,Auto-generated by EGP-IRWIN,2020,6385724.96484375,12295.6386609878,4
1289,2020,CA,NPS,KNP,MORAINE,00000091,2020-08-21 00:00:00+00:00,2020-12-29 00:00:00+00:00,Human Activity,2.0,1.0,1316.038, ,2020,8306597.44140625,15529.4774084043,130
1290,2020,CA,NPS,YNP,NORTH WHIZZ DOME,00000092,2020-08-25 00:00:00+00:00,2020-11-19 00:00:00+00:00,Human Activity,7.0,2.0,199.9823, ,2020,1301046.375,5300.89643219876,86
1291,2020,CA,NPS,KNP,RATTLESNAKE,00000080,2020-08-16 00:00:00+00:00,2020-12-28 00:00:00+00:00,Human Activity,7.0,2.0,8422.869,estimate based on satellite heat since 21 NOV,2020,52760004.859375,142312.836653703,134
1292,2020,CA,NPS,CNP,SCORPION,00001216,2020-05-31 00:00:00+00:00,2020-06-05 00:00:00+00:00,Lightning,1.0,1.0,1320.728, ,2020,7802740.03125,28437.0637650225,5
1293,2020,CA,NPS,YNP,WOLF,00000075,2020-08-10 00:00:00+00:00,2020-11-19 00:00:00+00:00,Human Activity,7.0,2.0,2057.296, ,2020,13386476.6289062,23606.287726161,101
1294,2020,CA,NPS,RNP,WOODWARD,00012009,2020-08-18 00:00:00+00:00,2020-11-20 00:00:00+00:00,Human Activity,7.0,1.0,4901.727, ,2020,32017438.9296875,38442.9932829375,94
1295,2020,CA,BLM,LPF,166,00002212,2020-08-03 00:00:00+00:00,2020-08-04 00:00:00+00:00,Unknown Cause,1.0,1.0,120.7202,No Comments,2020,728607.125,4938.81241733197,1
1296,2020,CA,BLM,CND,AURORA,00001190,2020-06-26 00:00:00+00:00,2020-07-02 00:00:00+00:00,Human Activity,7.0,1.0,238.2839,No Comments,2020,1567149.25,9380.45945343736,6
1297,2020,CA,BLM,CCD,BACCARAT,00030788,2020-10-04 00:00:00+00:00,2020-10-11 00:00:00+00:00,Unknown Cause,2.0,1.0,10456.4,No Comments,2020,71729594.3398438,48876.5190937764,7
1298,2020,CA,BLM,CDD,BARNES,00013077,2020-08-30 00:00:00+00:00,2020-09-02 00:00:00+00:00,Unknown Cause,4.0,1.0,79.4174,No Comments,2020,473966.14453125,3394.95615171079,3
1299,2020,CA,BLM,CND,BASIC,00001515,2020-06-24 00:00:00+00:00,2020-06-24 00:00:00+00:00,Human Activity,7.0,1.0,116.1777,No Comments,2020,702693.19140625,5144.10980708372,0
1300,2020,CA,BLM,CDD,ELLIOT,00010135,2020-07-07 00:00:00+00:00,2020-07-13 00:00:00+00:00,Unknown Cause,7.0,1.0,102.6417,No Comments,2020,587306.48046875,5400.21092760281,6
1301,2020,CA,BLM,CCD,HILL,00030331,2020-06-23 00:00:00+00:00,2020-06-25 00:00:00+00:00,Human Activity,1.0,1.0,63.22726,No Comments,2020,433835.02734375,4078.11761263518,2
1302,2020,CA,BLM,NOD,HORN,00002791,2020-06-02 00:00:00+00:00,2020-06-03 00:00:00+00:00,Unknown Cause,1.0,1.0,25.20167,No Comments,2020,178314.48828125,3307.50548939935,1
1303,2020,CA,BLM,NOD,LAURA 2,00006431,2020-11-17 00:00:00+00:00,2020-11-23 00:00:00+00:00,Unknown Cause,7.0,1.0,2729.027,No Comments,2020,18876446.0703125,54526.1905550332,6
1304,2020,CA,BLM,CND,MOUNTAIN VIEW,00030860,2020-11-17 00:00:00+00:00,2020-11-30 00:00:00+00:00,Unknown Cause,2.0,1.0,20374.56,No Comments,2020,135042607.617188,71386.5560468165,13
1305,2020,CA,BLM,CDD,NADEAU,00011339,2020-07-29 00:00:00+00:00,2020-08-04 00:00:00+00:00,Unknown Cause,7.0,1.0,9150.402,No Comments,2020,56715274.2460938,81985.6084495531,6
1306,2020,CA,BLM,CCD,NORTH,00030547,2020-08-02 00:00:00+00:00,2020-08-10 00:00:00+00:00,Miscellaneous,7.0,1.0,6882.293,No Comments,2020,47310873.328125,55841.2880832609,8
1307,2020,CA,BLM,NOD,R-1 MAPES,00004515,2020-08-10 00:00:00+00:00,2020-08-13 00:00:00+00:00,Human Activity,4.0,1.0,258.9581,No Comments,2020,1817475.8125,10098.687357458,3
1308,2020,CA,BLM,NOD,R-3 LITTLE FREDOYNER,00003966,2020-07-21 00:00:00+00:00,2020-07-26 00:00:00+00:00,Human Activity,1.0,1.0,187.3438,No Comments,2020,1319821.0,6833.52449468374,5
1309,2020,CA,BLM,NOD,R-2 TRUMBULL,00003281,2020-06-23 00:00:00+00:00,2020-06-28 00:00:00+00:00,Human Activity,1.0,1.0,576.6608,No Comments,2020,4040625.44140625,15222.4112078433,5
1310,2020,CA,BLM,NOD,R-3 SKEDDADLE,00003282,2020-06-23 00:00:00+00:00,2020-06-28 00:00:00+00:00,Human Activity,1.0,1.0,197.5077,No Comments,2020,1376990.2734375,11419.1681781381,5
1311,2020,CA,BLM,NOD,R-5 SNOWSTORM,00004682,2020-08-17 00:00:00+00:00,2020-08-18 00:00:00+00:00,Human Activity,4.0,1.0,471.722,No Comments,2020,3314899.77734375,12670.0493015371,1
1312,2020,CA,BLM,NOD,R-5 DRY,00003294,2020-06-23 00:00:00+00:00,2020-06-28 00:00:00+00:00,Human Activity,1.0,1.0,45.45549,No Comments,2020,316572.41796875,3922.00498124122,5
1313,2020,CA,BLM,NOD,R-8 PINECODE,00004854,2020-08-24 00:00:00+00:00,2020-08-29 00:00:00+00:00,Human Activity,7.0,1.0,566.4945,No Comments,2020,4002114.390625,13005.8552290678,5
1314,2020,CA,BLM,CCD,RAILROAD,00030327,2020-06-23 00:00:00+00:00,2020-06-25 00:00:00+00:00,Human Activity,1.0,1.0,131.8772,No Comments,2020,904462.6796875,4927.75638217429,2
1315,2020,CA,USF,HTF,SLINK,00030684,2020-08-29 00:00:00+00:00,2020-11-13 00:00:00+00:00,Unknown Cause,7.0,1.0,26751.78,No Comments,2020,177137743.015625,120615.447580124,76
1316,2020,CA,BLM,CDD,SMOKETREE,00008157,2020-06-02 00:00:00+00:00,2020-06-05 00:00:00+00:00,Powerline,7.0,1.0,129.9944,No Comments,2020,763479.7890625,4593.44956539906,3
1317,2020,CA,BLM,CDD,STANDING ROCK,00010671,2020-07-19 00:00:00+00:00,2020-07-20 00:00:00+00:00,Unknown Cause,4.0,1.0,90.21207,No Comments,2020,539748.1875,7007.20803927001,1
1318,2020,CA,BLM,NOD,W-4 TERMO,00004700,2020-08-17 00:00:00+00:00,2020-08-20 00:00:00+00:00,Human Activity,4.0,1.0,265.5839,No Comments,2020,1883874.984375,13848.3542871965,3
1319,2020,CA,BLM,NOD,W-5 COLD SPRINGS,00004727,2020-08-18 00:00:00+00:00,2020-09-13 00:00:00+00:00,Human Activity,7.0,1.0,84817.6,No Comments,2020,604907699.953125,218761.343479062,26
1320,2020,CA,BLM,NOD,WOOD,00001061,2020-02-23 00:00:00+00:00,2020-02-23 00:00:00+00:00,Railroad,6.0,1.0,54.35728,No Comments,2020,382484.03125,2872.64310006035,0
1321,2020,CA,BLM,CND,BEND,00001537,2020-06-25 00:00:00+00:00,2020-06-27 00:00:00+00:00,Unknown Cause,7.0,1.0,264.3114,No Comments,2020,1609881.01953125,8049.68072432222,2
1322,2020,CA,BLM,CND,LULU,00001577,2020-06-28 00:00:00+00:00,2020-06-28 00:00:00+00:00,Unknown Cause,7.0,1.0,11.38438,No Comments,2020,69067.7578125,1970.51050552478,0
1323,2020,CA,BLM,CDD,ORANGE,00014150,2020-09-19 00:00:00+00:00,2020-10-06 00:00:00+00:00,Unknown Cause,6.0,1.0,35.97919,No Comments,2020,212844.7578125,3375.20666325902,17
1324,2020,CA,BLM,CDD,PARKER DAM,00000087,2020-02-17 00:00:00+00:00,2020-02-24 00:00:00+00:00,Campfire,6.0,1.0,13.9922,No Comments,2020,83136.4375,1893.31527321342,7
1325,2020,CA,BLM,NOD,R-6 TUNNISON,00004098,2020-07-28 00:00:00+00:00,2020-07-30 00:00:00+00:00,Human Activity,7.0,1.0,175.148,No Comments,2020,1227196.203125,5068.73718757735,2
1326,2020,CA,BLM,CND,PINEY,00000897,2020-05-11 00:00:00+00:00,2020-05-23 00:00:00+00:00,Lightning,1.0,1.0,21.87061,No Comments,2020,134344.58203125,2685.93979954971,12
1327,2020,CA,BLM,CDD,CIMA,00013335,2020-09-04 00:00:00+00:00,2020-09-06 00:00:00+00:00,Unknown Cause,1.0,1.0,32.43561,No Comments,2020,198352.59765625,3584.98841347933,2
1328,2020,CA,BLM,CDD,MYER,00008651,2020-06-12 00:00:00+00:00,2020-06-14 00:00:00+00:00,Lightning,1.0,1.0,12.8949,No Comments,2020,73799.39453125,2477.69401214606,2
1329,2020,CA,BLM,CND,STANDARD,00001777,2020-07-05 00:00:00+00:00,2020-07-05 00:00:00+00:00,Unknown Cause,1.0,1.0,23.77994,No Comments,2020,145240.625,2905.42194775972,0
1331,2020,CA,BLM,CRD,POWER,00000726,2020-05-29 00:00:00+00:00,2020-06-12 00:00:00+00:00,Unknown Cause,1.0,1.0,17.04566,No Comments,2020,97760.8984375,1788.22585994553,14
1332,2020,CA,DOD,MCP,CREEK 5,00020846,2021-12-30 00:00:00+00:00,2021-12-31 00:00:00+00:00,Unknown Cause,8.0,1.0,3052.173,No Comments,2020,17761235.515625,30411.7942165506,1
1333,2020,CA,USF,BDF,EL DORADO,00012925,2020-09-05 00:00:00+00:00,2020-11-16 00:00:00+00:00,Unknown Cause,2.0,1.0,22503.71,No Comments,2020,133129603.984375,116688.840093464,72
1334,2020,CA,CDF,CZU,BRUNO,00001332,2020-02-28 00:00:00+00:00,2020-02-28 00:00:00+00:00,Vehicle,1.0,1.0,6.789666,No Comments,2020,43968.58203125,915.539069961795,0
1335,2020,CA,CCO,ORC,LIVE OAK,20094983,2020-08-22 00:00:00+00:00,2020-08-22 00:00:00+00:00,Miscellaneous,1.0,1.0,1.669692, ,2020,9782.4921875,639.086899696795,0
1336,2020,CA,CDF,ORC,WILLIAMS,20088756,2020-08-07 00:00:00+00:00,2020-08-08 00:00:00+00:00,Lightning,1.0,1.0,7.809119, ,2020,45806.5078125,1017.777169788,1
1337,2020,CA,CCO,ORC,HIGHLAND,20103543,2020-09-12 00:00:00+00:00,2020-09-12 00:00:00+00:00,Unknown Cause,1.0,1.0,1.15439, ,2020,6740.51171875,422.235614514754,0
1338,2020,CA,CCO,ORC,WINDY RIDGE FIRE,20086007,2020-07-31 00:00:00+00:00,2020-07-31 00:00:00+00:00,Unknown Cause,1.0,1.0,1.742764, ,2020,10249.51171875,605.626977242283,0
1339,2020,CA,CCO,ORC,NICHOLS,20077201,2020-07-09 00:00:00+00:00,2020-07-10 00:00:00+00:00,Equipment Use,1.0,1.0,8.119417, ,2020,47444.4921875,1127.39456156367,1
1340,2020,CA,CCO,ORC,LAGUNA,20066376,2020-06-12 00:00:00+00:00,2020-06-12 00:00:00+00:00,Miscellaneous,1.0,1.0,7.162426, ,2020,41901.48828125,1951.174560031,0
1341,2020,CA,CDF,SKU,GUYS,00001500,2020-02-27 00:00:00+00:00,2020-02-27 00:00:00+00:00,Railroad,1.0,1.0,2.80249,No Comments,2020,20313.6015625,847.719182984413,0
1342,2020,CA,CDF,SKU,ORR,00004371,2020-06-18 00:00:00+00:00,2020-06-18 00:00:00+00:00,Lightning,1.0,1.0,3.503062,No Comments,2020,25465.0546875,644.662274242029,0
1343,2020,CA,CDF,SKU,LIBERTY,00005419,2020-07-20 00:00:00+00:00,2020-07-20 00:00:00+00:00,Unknown Cause,1.0,1.0,8.055594,No Comments,2020,58474.14453125,1378.93969191408,0
1344,2020,CA,CDF,SKU,MARTIN,00005914,2020-08-02 00:00:00+00:00,2020-08-02 00:00:00+00:00,Structure,1.0,1.0,2.360432,No Comments,2020,17085.16015625,736.994901264541,0
1345,2020,CA,CDF,SKU,SPRING,00002451,2020-04-03 00:00:00+00:00,2020-04-03 00:00:00+00:00,Railroad,1.0,1.0,1.749333,No Comments,2020,12521.4609375,498.760020486102,0
1346,2020,CA,CDF,SKU,RED 3-1,00005564,2020-07-24 00:00:00+00:00,2020-07-24 00:00:00+00:00,Human Activity,1.0,1.0,1.28821,No Comments,2020,9374.16796875,401.956329248179,0
1347,2020,CA,CDF,SKU,NOYES 1-14,00005720,2020-07-28 00:00:00+00:00,2020-07-28 00:00:00+00:00,Human Activity,5.0,1.0,8.12013,No Comments,2020,58507.51171875,1083.49792647209,0
1348,2020,CA,CDF,SKU,MOFFETT,00004369,2020-06-18 00:00:00+00:00,2020-06-18 00:00:00+00:00,Lightning,1.0,1.0,1.070461,No Comments,2020,7759.67578125,341.002593659122,0
1349,2020,CA,CCO,KRN,SIERRA,02022641,2020-06-06 00:00:00+00:00,2020-06-06 00:00:00+00:00,Unknown Cause,1.0,1.0,1.134244,No Comments,2020,6986.2734375,497.999519630529,0
1350,2020,CA,CCO,KRN,CROSS,02023544,2020-06-11 00:00:00+00:00,2020-06-11 00:00:00+00:00,Unknown Cause,1.0,1.0,6.081589,No Comments,2020,36961.9609375,804.76542227713,0
1351,2020,CA,CCO,KRN,EXTENSION INC,02029285,2020-07-11 00:00:00+00:00,2020-07-12 00:00:00+00:00,Unknown Cause,1.0,1.0,3.246279,No Comments,2020,19846.0859375,643.119496111172,1
1352,2020,CA,CCO,KRN,CAMELOT ,02029945,2020-07-15 00:00:00+00:00,2020-07-15 00:00:00+00:00,Unknown Cause,1.0,1.0,9.619454,No Comments,2020,58281.23828125,1464.91527861098,0
1353,2020,CA,CCO,KRN,Unknown,02029986,2020-07-16 00:00:00+00:00,2020-07-16 00:00:00+00:00,Unknown Cause,1.0,1.0,1.410283,No Comments,2020,8607.03125,398.903753360106,0
1354,2020,CA,CCO,KRN,Unknown,02029923,2020-07-15 00:00:00+00:00,2020-07-15 00:00:00+00:00,Unknown Cause,1.0,1.0,1.807303,No Comments,2020,10968.234375,526.383828044527,0
1355,2020,CA,CCO,KRN,OUTLET,02029995,2020-07-16 00:00:00+00:00,2020-07-16 00:00:00+00:00,Unknown Cause,1.0,1.0,1.066872,SRA,2020,6444.55078125,596.157021770339,0
1356,2020,CA,CCO,KRN,178,02031741,2020-07-25 00:00:00+00:00,2020-07-25 00:00:00+00:00,Unknown Cause,1.0,1.0,7.222607,No Comments,2020,44084.92578125,1326.49851229316,0
1357,2020,CA,CCO,KRN,TRAIL,02033316,2020-08-03 00:00:00+00:00,2020-08-03 00:00:00+00:00,Unknown Cause,1.0,1.0,2.476893,No Comments,2020,15057.21484375,745.032725588554,0
1358,2020,CA,CCO,KRN,Unknown,02027852,2020-07-04 00:00:00+00:00,2020-07-04 00:00:00+00:00,Unknown Cause,1.0,1.0,9.183166,No Comments,2020,56002.55078125,1003.40052138743,0
1359,2020,CA,CCO,KRN,WOFFORD ,02042294,2020-09-28 00:00:00+00:00,2020-09-28 00:00:00+00:00,Unknown Cause,1.0,1.0,5.788857,No Comments,2020,35604.8125,788.094357110917,0
1360,2020,CA,CCO,KRN,SABODAN,02045671,2020-10-20 00:00:00+00:00,2020-10-20 00:00:00+00:00,Unknown Cause,1.0,1.0,3.024409,No Comments,2020,18291.75390625,752.061437246329,0
1361,2020,CA,CDF,MMU,DONALD,00012523,2020-06-18 00:00:00+00:00,2020-06-18 00:00:00+00:00,Vehicle,1.0,1.0,1.379659,3 commercial structures,2020,8933.69921875,380.582639627974,0
1362,2020,CA,CCO,SBC,MOCKINGBIRD,02012134,2020-06-12 00:00:00+00:00,2020-06-12 00:00:00+00:00,Vehicle,1.0,1.0,8.885991,SBC 6643 - incident in high public view,2020,52979.12890625,1631.6985451787,0
1363,2020,CA,CCO,SBC,RANCHO,02016069,2020-08-02 00:00:00+00:00,2020-08-02 00:00:00+00:00,Structure,1.0,1.0,1.532845,SBC 8796,2020,9229.66796875,546.40625762839,0
1364,2020,CA,CDF,SLU,HUASNA,00005504,2020-05-05 00:00:00+00:00,2020-05-05 00:00:00+00:00,Railroad,1.0,1.0,1.82044,Escaped Pile Burn,2020,11021.984375,498.955716306163,0
1365,2020,CA,CDF,SLU,BISHOP,00006447,2020-05-26 00:00:00+00:00,2020-05-26 00:00:00+00:00,Unknown Cause,1.0,1.0,1.470372,Human Caused,2020,8954.8359375,586.070774150671,0
1366,2020,CA,CDF,SLU,CAMATTA,00007313,2020-06-13 00:00:00+00:00,2020-06-13 00:00:00+00:00,Structure,1.0,1.0,2.139037,No Comments,2020,13087.42578125,582.334939927582,0
1367,2020,CA,CDF,SLU,DAIRY,00007813,2020-06-23 00:00:00+00:00,2020-06-23 00:00:00+00:00,Lightning,1.0,1.0,2.58218,Electrical Power,2020,15738.20703125,839.604517580729,0
